job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,salary,skills,salary_clean,revenue_clean,company_size_clean
data scientist,lead,on-site,company_395,"McLean, VA",18 days ago,"McLean, VA, US",Retail,Public,"55,100",€36.18B,"€262,864 - €300,036","['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']",2.63E+11,36.18,55100
data scientist,senior,on-site,company_878,"San Jose, CA . Austin, TX",7 days ago,"San Jose, CA, US",Technology,Public,"21,260",€144.77B,"€117,457 - €213,904","['sql', 'python']",1.17E+11,144.77,21260
data scientist,senior,hybrid,company_146,"San Francisco, CA . Hybrid",12 days ago,"San Francisco, CA, US",Finance,Private,780,€11.90B,"€204,590 - €281,309",[],2.05E+11,11.9,780
data scientist,lead,on-site,company_395,"McLean, VA",21 days ago,"McLean, VA, US",Retail,Public,"55,100",€36.23B,"€262,861 - €300,033","['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']",2.63E+11,36.23,55100
machine learning engineer,senior,on-site,company_336,"South San Francisco, CA . New York, NY",4 days ago,"South San Francisco, CA, US",Technology,Private,"14,060",Private,"€177,193","['pytorch', 'r', 'python', 'scala', 'java', 'machine learning', 'deep learning', 'tensorflow']",177193,0,14060
data scientist,senior,hybrid,company_081,"San Francisco, CA . Hybrid",7 days ago,"San Francisco, CA, US",Technology,Public,"5,020",€4.72B,"€135,174 - €168,967",[],1.35E+11,4.72,5020
data scientist,senior,remote,company_421,"Bogota, D.C., Capital District, Colombia",5 days ago,"Cheyenne, WY, US",Technology,uknown,Private,0,"€7,680","['pandas', 'numpy', 'python', 'sklearn', 'machine learning', 'matplotlib']",7680,0,
data scientist,midlevel,remote,company_318,"San Francisco, CA . Atlanta, GA . Portland, OR . Seattle, WA . Pittsburgh, PA + 2 More",11 days ago,"Dallas, TX, US",Technology,Public,"55,040",€14.61B,"€118,739",['machine learning'],118739,14.61,55040
data scientist,midlevel,on-site,company_273,"San Francisco, CA",a month ago,"Menlo Park, CA, US",Technology,Public,"94,540",€230.42B,"€132,439 - €186,325","['sql', 'machine learning', 'r', 'python']",1.32E+11,230.42,94540
data scientist,senior,on-site,company_003,"Sunnyvale, CA",12 days ago,"Bentonville, AR, US",Retail,Public,€352.44B,Public,"€118,736 - €237,469","['pytorch', 'spark', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'deep learning', 'keras', 'azure', 'tensorflow']",1.19E+11,0,35244
data scientist,senior,hybrid,company_316,"Dublin, County Dublin, Ireland . Hybrid",3 days ago,"Eden Prairie, MN, US",Healthcare,Public,"37,990",Public,"€52,987","['aws', 'r', 'python', 'airflow', 'sql', 'machine learning', 'azure', 'tableau']",52987,0,37990
data scientist,senior,remote,company_572,Fully Remote,6 days ago,"San Francisco, CA, US",Technology,Private,45,Private,"€146,136 - €159,836",[],1.46E+11,0,45
data scientist,senior,uknown,company_371,"South San Francisco, CA",a month ago,"South San Francisco, CA, US",Healthcare,Private,250,Private,"€109,602 - €168,968","['r', 'python']",1.10E+11,0,250
data scientist,senior,uknown,company_207,"Singapore, Singapore",3 days ago,"Boise, ID, US",Technology,Public,"40,040",€55.29B,"€85,616","['git', 'python', 'java', 'sql', 'machine learning']",85616,55.29,40040
data scientist,senior,on-site,company_003,"Bentonville, AR",14 days ago,"Bentonville, AR, US",Retail,Public,€352.44B,Public,"€100,468 - €200,934","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",1.00E+11,0,35244
data scientist,midlevel,hybrid,company_983,"Arlington, VA . Hybrid",6 days ago,"McLean, VA, US",Technology,Public,"27,030",Public,"€70,880 - €160,751","['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",70880160751,0,27030
data scientist,midlevel,uknown,company_941,"Kochi, Kerala, India",14 days ago,"Dublin, IE",Technology,Public,"492,195",€153.25B,"€12,728 - €26,188","['aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'hadoop', 'azure', 'tableau']",1272826188,153.25,492195
data scientist,senior,hybrid,company_270,"New York, NY . Hybrid",2 months ago,"Woonsocket, RI, US",Healthcare,Public,"300,010",€121.47B,"€101,605 - €203,204","['pytorch', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure']",1.02E+11,121.47,300010
data scientist,senior,uknown,company_291,"Bengaluru East, Karnataka, India",5 days ago,"Bengaluru, KA, IN",Technology,Public,"261,060",€71.03B,"€9,587",['machine learning'],9587,71.03,261060
data scientist,midlevel,hybrid,company_983,"Washington, DC . Hybrid",14 days ago,"McLean, VA, US",Technology,Public,"27,070",Public,"€70,883 - €160,754","['machine learning', 'tableau', 'python']",70883160754,0,27070
data scientist,senior,hybrid,company_083,"Sevilla La Nueva, Community of Madrid, Spain . Hybrid",14 days ago,"Paris, IDF, FR",Technology,Private,"263,590",€25.36B,"€32,155","['pytorch', 'aws', 'r', 'python', 'docker', 'opencv', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure', 'tensorflow']",32155,25.36,263590
data scientist,senior,hybrid,company_983,"Chantilly, VA . Hybrid",7 days ago,"McLean, VA, US",Technology,Public,"27,050",Public,"€90,426 - €205,505","['r', 'python', 'java', 'sql', 'database', 'tableau']",90426205505,0,27050
data scientist,midlevel,on-site,company_310,"Riverside, CA . On-site",a month ago,"Arlington, VA, US",Technology,Public,"20,010",Public,"€82,476","['pytorch', 'aws', 'scikit-learn', 'python', 'machine learning', 'azure', 'tensorflow']",82476,0,20010
data scientist,lead,on-site,company_235,"Colorado Springs, CO",14 days ago,"San Antonio, TX, US",Finance,Private,"33,010",Private,"€137,005","['spark', 'r', 'python', 'sql', 'machine learning', 'hadoop', 'deep learning']",137005,0,33010
data scientist,midlevel,on-site,company_273,"Los Angeles, CA",18 days ago,"Menlo Park, CA, US",Technology,Public,"94,590",€230.32B,"€158,014 - €221,034","['sql', 'machine learning', 'r', 'python']",1.58E+11,230.32,94590
data scientist,senior,uknown,company_678,"Fort Meade, MD",7 days ago,"Herndon, VA, US",Technology,Private,"5,060",Private,"€102,293 - €163,486",['tableau'],1.02E+11,0,5060
data scientist,senior,on-site,company_980,"Bengaluru, Karnataka, India",2 months ago,"Minneapolis, MN, US",Retail,Public,"409,050",€67.04B,"€31,210 - €58,197","['spark', 'machine learning', 'git', 'python']",3121058197,67.04,409050
data scientist,lead,on-site,company_316,"Mumbai, Maharashtra, India",14 days ago,"Eden Prairie, MN, US",Healthcare,Public,"37,950",Public,"€29,799 - €32,903","['git', 'r', 'python', 'airflow', 'sql', 'machine learning']",2979932903,0,37950
data scientist,midlevel,on-site,company_273,"Sunnyvale, CA",a month ago,"Menlo Park, CA, US",Technology,Public,"94,590",€230.37B,"€132,433 - €186,319","['sql', 'machine learning', 'r', 'python']",1.32E+11,230.37,94590
data scientist,senior,uknown,company_844,"San Francisco, CA",25 days ago,"Mountain View, CA, US",Technology,Public,"17,020",€94.39B,"€173,540","['sql', 'machine learning', 'r', 'python']",173540,94.39,17020
data scientist,lead,on-site,company_003,"Sunnyvale, CA",14 days ago,"Bentonville, AR, US",Retail,Public,€352.44B,Public,"€182,672","['spark', 'r', 'python', 'scala', 'machine learning', 'tensorflow']",182672,0,35244
machine learning engineer,senior,hybrid,company_315,"Noida, Uttar Pradesh, India . Ahmedabad, Gujarat, India . Trivandrum, Kerala, India . Bengaluru, Karnataka, India . Hyderabad, Telangana, India + 2 More . Hybrid",a month ago,"Austin, TX, US",Technology,Public,"212,630",€188.21B,"€41,974","['pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'deep learning', 'sql', 'machine learning', 'gcp', 'kubernetes', 'hadoop', 'azure', 'tensorflow']",41974,188.21,212630
data scientist,senior,on-site,company_355,"San Francisco, CA . Seattle, WA . Atlanta, GA",5 days ago,"San Francisco, CA, US",Technology,Public,"65,820",€130.59B,"€183,405 - €252,178","['spark', 'r', 'python', 'airflow', 'hadoop']",1.83E+11,130.59,65820
data scientist,senior,hybrid,company_008,"Bengaluru, Karnataka, India . Hybrid",14 days ago,"San Jose, CA, US",Technology,Public,"34,660",€81.86B,"€32,875 - €47,285","['sql', 'machine learning', 'python']",3287547285,81.86,34660
data scientist,Uknown,on-site,company_445,On-site,14 days ago,"Ventura, CA, US",Technology,Public,"2,270",Public,"€155,610 - €207,329",[],1.56E+11,0,2270
data scientist,senior,uknown,company_931,"London, England, United Kingdom",14 days ago,"Seattle, WA, US",Technology,Public,"26,090",Public,"€78,110","['r', 'python', 'sql', 'hadoop', 'machine learning', 'tableau']",78110,0,26090
data scientist,senior,on-site,company_288,"Chantilly, VA . On-site",8 days ago,"Reston, VA, US",Technology,Public,"26,020",€62.74B,"€114,169","['amazon', 'aws', 'python']",114169,62.74,26020
data scientist,midlevel,hybrid,company_257,"Washington, DC . Hybrid",14 days ago,"Foster City, CA, US",Finance,Public,"21,030",€383.10B,"€106,410 - €164,863","['spark', 'hadoop', 'sql', 'python']",1.06E+11,383.1,21030
data scientist,senior,on-site,company_134,"Bellevue, WA",6 days ago,"Seattle, WA, US",Retail,Public,"865,416",€833.06B,"€117,828 - €219,207","['amazon', 'r', 'python', 'sql', 'machine learning']",1.18E+11,833.06,865416
data scientist,senior,uknown,company_911,"Jacksonville, FL",6 days ago,"New York, NY, US",Technology,Public,"5,010",Public,"€38,945","['pytorch', 'spark', 'python', 'sql', 'machine learning']",38945,0,5010
data scientist,senior,on-site,company_291,"Bengaluru East, Karnataka, India",14 days ago,"Bengaluru, KA, IN",Technology,Public,"261,060",€70.98B,"€9,586","['sql', 'machine learning', 'r', 'python']",9586,70.98,261060
data scientist,senior,uknown,company_042,Spain,7 days ago,"Boston, MA, US",Technology,Public,990,Public,"€54,805","['pandas', 'python', 'docker', 'airflow', 'sql', 'gcp', 'machine learning']",54805,0,990
data scientist,lead,uknown,company_270,"Albany, NY",a month ago,"Woonsocket, RI, US",Healthcare,Public,"300,010",€121.42B,"€131,704 - €263,406","['sql', 'machine learning', 'python']",1.32E+11,121.42,300010
data scientist,senior,on-site,company_149,"Mason, OH",7 days ago,"Cincinnati, OH, US",Manufacturing,Public,"101,040",€305.27B,"€77,642 - €105,041","['aws', 'machine learning', 'r', 'azure']",77642105041,305.27,101040
data scientist,junior,uknown,company_047,"Bengaluru, Karnataka, India",a month ago,"Bengaluru, KA, IN",Technology,Public,"222,050",€24.21B,"€10,049","['deep learning', 'machine learning']",10049,24.21,222050
data scientist,senior,on-site,company_490,"Overland Park, KS . Bellevue, WA",3 months ago,"Bellevue, WA, US",Technology,Public,"83,550",Public,"€116,364 - €209,888","['spark', 'r', 'python', 'sql', 'machine learning', 'database', 'hadoop', 'deep learning']",1.16E+11,0,83550
data scientist,senior,on-site,company_310,"Homestead, FL",a month ago,"Arlington, VA, US",Technology,Public,"20,010",Public,"€63,118 - €129,242","['sql', 'machine learning', 'r', 'python']",63118129242,0,20010
data scientist,senior,remote,company_223,"Raleigh, NC",a month ago,"New York, NY, US",Technology,Public,"10,070",Public,"€99,560","['pandas', 'numpy', 'pytorch', 'spark', 'scikit-learn', 'python', 'scala', 'java', 'sql', 'machine learning', 'keras', 'deep learning', 'tensorflow']",99560,0,10070
data scientist,midlevel,uknown,company_233,"McLean, VA",a month ago,"Reston, VA, US",Technology,Public,"27,390",Public,"€95,585 - €172,784","['aws', 'git', 'python', 'sql', 'database', 'machine learning', 'matplotlib', 'tensorflow', 'tableau']",95585172784,0,27390
data scientist,senior,remote,company_223,"Raleigh, NC . Fully Remote",a month ago,"New York, NY, US",Technology,Public,"10,020",Public,"€99,554","['spark', 'python', 'machine learning', 'hadoop', 'deep learning']",99554,0,10020
data scientist,senior,remote,company_421,Mexico City Metropolitan Area,5 days ago,"Cheyenne, WY, US",Technology,uknown,Private,0,"€7,678","['pandas', 'numpy', 'python', 'sklearn', 'machine learning', 'matplotlib']",7678,0,
data scientist,senior,on-site,company_233,"Bethesda, MD . On-site",a month ago,"Reston, VA, US",Technology,Public,"27,400",Public,"€77,773 - €140,587","['amazon', 'aws', 'git', 'r', 'python', 'docker', 'sql', 'kubernetes', 'hadoop']",77773140587,0,27400
data scientist,senior,on-site,company_916,United States,7 days ago,"Columbus, OH, US",Technology,Public,"1,300",Public,"€115,088 - €143,858","['aws', 'git', 'r', 'python', 'sql', 'machine learning']",1.15E+11,0,1300
data scientist,senior,on-site,company_392,"Cincinnati, OH",a month ago,"Jacksonville, FL, US",Finance,Public,"62,040",€35.42B,"€161,759 - €271,723","['spark', 'sql', 'machine learning', 'python']",1.62E+11,35.42,62040
data scientist,midlevel,uknown,company_941,"Pune, Maharashtra, India",14 days ago,"Dublin, IE",Technology,Public,"492,235",€152.95B,"€12,730 - €26,190","['r', 'python', 'java', 'sql', 'database', 'machine learning']",1273026190,152.95,492235
data scientist,senior,remote,company_625,Fully Remote,6 months ago,"San Francisco, CA, US",Energy,Private,90,Private,"€168,968 - €210,068",[],1.69E+11,0,90
machine learning engineer,senior,uknown,company_941,"Bengaluru, Karnataka, India",14 days ago,"Dublin, IE",Technology,Public,"492,235",€153.20B,"€10,525 - €26,186","['sql', 'python']",1052526186,153.2,492235
data scientist,Uknown,on-site,company_096,"San Francisco, California, United States . On-site",a month ago,"San Francisco, CA, US",Finance,Private,950,€11.58B,"€138,831 - €173,538",[],1.39E+11,11.58,950
data scientist,senior,uknown,company_375,"Singapore, Singapore",5 days ago,"Singapore, SG",Technology,Public,"36,130",Public,"€104,657 - €128,182","['spark', 'aws', 'git', 'python', 'sql', 'gcp', 'deep learning', 'azure', 'tensorflow']",1.05E+11,0,36130
data scientist,senior,uknown,company_985,"Madrid, Community of Madrid, Spain",13 days ago,"Chicago, IL, US",Finance,Private,"312,010",Private,"€28,046",[],28046,0,312010
data scientist,senior,on-site,company_251,"Augusta, GA",14 days ago,"Roseland, NJ, US",Technology,Public,"65,140",Public,"€58,366 - €156,348","['aws', 'powerbi', 'r', 'python', 'sql', 'machine learning', 'tableau']",58366156348,0,65140
data scientist,senior,on-site,company_273,"Redmond, WA",16 days ago,"Menlo Park, CA, US",Technology,Public,"94,580",€230.42B,"€132,436 - €186,322","['sql', 'machine learning', 'r', 'python']",1.32E+11,230.42,94580
data scientist,senior,remote,company_969,"San Jose, California, United States . Fully Remote",15 days ago,"Purchase, NY, US",Healthcare,Public,"4,560",Public,"€155,267 - €182,667",[],1.55E+11,0,4560
data scientist,senior,on-site,company_003,"Sunnyvale, CA",16 days ago,"Bentonville, AR, US",Retail,Public,€352.44B,Public,"€130,608 - €261,214","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",1.31E+11,0,35244
data scientist,senior,on-site,company_316,"Noida, Uttar Pradesh, India",21 days ago,"Eden Prairie, MN, US",Healthcare,Public,"37,990",Public,"€29,800 - €32,904","['pytorch', 'aws', 'git', 'r', 'python', 'docker', 'scikit-learn', 'deep learning', 'machine learning', 'gcp', 'kubernetes', 'keras', 'azure', 'tensorflow']",2980032904,0,37990
data scientist,lead,uknown,company_244,"Bengaluru, Karnataka, India",15 days ago,"New York, NY, US",Finance,Public,"290,740",€350.02B,"€27,555 - €43,659","['sql', 'aws', 'tableau']",2755543659,350.02,290740
data scientist,senior,uknown,company_844,"Mountain View, CA",a month ago,"Mountain View, CA, US",Technology,Public,"17,050",€94.39B,"€173,536","['sql', 'machine learning', 'tableau', 'python']",173536,94.39,17050
data scientist,senior,on-site,company_310,Antwerp Metropolitan Area,2 days ago,"Arlington, VA, US",Technology,Public,"20,020",Public,"€99,006","['machine learning', 'database']",99006,0,20020
data scientist,senior,on-site,company_992,"San Francisco, CA",14 days ago,"Sydney, NSW, AU",Technology,Public,"6,030",€28.17B,"€211,535 - €282,044","['tableau', 'sql', 'r', 'python']",2.12E+11,28.17,6030
data scientist,senior,on-site,company_860,"Mountain View, California . On-site",18 hours ago,"San Francisco, CA, US",Technology,Private,"2,270",€35.16B,"€209,476",[],209476,35.16,2270
